icao_id,name,state,wban_id,wmo_id,lat,lng,elevation_feet
KTYR,"Tyler, Tyler Pounds Field",TX,13972,,32.35861,-95.40389,159.48
KUTS,"Huntsville, Huntsville Municipal Airport",TX,53903,,30.74389,-95.58611,105.38
KVCT,"Victoria, Victoria Regional Airport",TX,12912,72255,28.8625,-96.92972,33.69
KCOM,COLEMAN,TX,00276,,31.84,-99.4,517.25
KAQO,"Llano, Llano Municipal Airport",TX,53983,,30.78361,-98.66194,335.89
KBIF,Biggs Army Air Field - Fort Bliss,TX,23019,,31.86119,-106.36916,1203.05
KBKS,"Falfurrias, Brooks County Airport",TX,12982,,27.20667,-98.12111,34.14
KBPG,"Big Spring, Big Spring McMahon-Wrinkle Airport",TX,03044,,32.2,-101.51667,784.25
KBYY,"Bay City, Bay City Municipal Airport",TX,12981,,28.97306,-95.86333,13.72
KCPT,"Cleburne, Cleburne Municipal Airport",TX,53981,,32.35361,-97.43361,260.3
KDUX,"Dumas, Moore County Airport",TX,03070,,35.85778,-102.01306,0.0
KE38,"Alpine, Alpine-Casparis Municipal Airport",TX,03049,,30.38417,-103.68333,1375.56
KEBG,"Edinburg, Edinburg International Airport",TX,12983,,26.44194,-98.12944,24.38
KECU,"Rocksprings, Edwards County Airport",TX,23098,,29.94667,-100.17361,0.0
KF05,"Vernon, Wilbarger County Airport",TX,53969,,34.22556,-99.28361,385.57
KGDJ,"Granbury, Granbury Municipal Airport",TX,53977,,32.44417,-97.81667,237.13
KGNC,"Seminole, Gaines County Airport",TX,03056,,32.67528,-102.6525,1010.41
KGOP,"Gatesville, City-County Airport",TX,00362,,31.42111,-97.79694,276.15
KGYB,"Giddings, Giddings-Lee County Airport",TX,53979,,30.16917,-96.98,147.83
KGYI,"Sherman/Denison, Grayson County Airport",TX,53967,,33.71667,-96.66667,228.3
KHBV,"Hebbronville, Jim Hogg County Airport",TX,12994,,27.33333,-98.73333,0.0
KHQZ,"Mesquite, Mesquite Metro Airport",TX,53970,,32.74694,-96.53028,136.25
KINJ,"Hillsboro, Hillsboro Municipal Airport",TX,53972,,32.08333,-97.09722,208.79
KJDD,"Mineola/Quitman, Wood County Airport",TX,53978,,32.74194,-95.49639,132.28
KJSO,"Jacksonville, Cherokee County Airport",TX,53971,,31.86917,-95.21722,206.35
KJWY,"Midlothian/Waxahachie, Mid-Way Regional Airport",TX,53966,,32.45583,-96.91222,228.3
KJXI,"Gilmer, Fox Stephens Field - Gilmer Municipal Airport",TX,53982,,32.69889,-94.94861,126.49
KLHB,"Hearne, Hearne Municipal Airport",TX,53973,,30.87167,-96.62222,86.87
KLNC,Lancaster Airport,TX,53975,,32.58323,-96.72091,152.7
KLUD,"Decatur, Decatur Municipal Airport",TX,53964,,33.25444,-97.58056,319.13
KMDD,"Midland, Midland Airpark",TX,03071,,32.03639,-102.10083,0.0
KMKN,"Comanche, Comanche County-City Airport",TX,53997,,31.91667,-98.60028,0.0
KNOG,Orange Grove NALF,TX,12974,,27.8947,-98.04251,70.97
KORG,"Orange, Orange County Airport",TX,53998,,30.06917,-93.80361,0.0
KOSA,"Mount Pleasant, Mount Pleasant Regional Airport",TX,53962,,33.09528,-94.96139,110.64
KPEQ,"Pecos, Pecos Municipal Airport",TX,03058,,31.38222,-103.51056,796.44
KPKV,Port Lavaca - Calhoun County Airport,TX,12986,,28.65159,-96.68196,9.14
KPPA,"Pampa, Perry Lefors Field Airport",TX,03052,,35.61278,-100.99611,989.08
KPSN,"Palestine, Palestine Municipal Airport",TX,93983,74750,31.77944,-95.70611,0.0
KPYX,"Perryton, Perryton Ochiltree County Airport",TX,03045,,36.4,-100.73333,889.41
KRBO,"Robstown, Nueces County Airport",TX,12984,,27.77833,-97.69028,24.08
KRPH,"Graham, Graham Municipal Airport",TX,53965,,33.11,-98.55528,342.29
KSLR,"Sulphur Springs, Sulphur Springs Municipal Airport",TX,93937,,33.16111,-95.62111,0.0
KSNK,"Snyder, Winston Field Airport",TX,03050,,32.69333,-100.95028,740.66
KSOA,"Sonora, Sonora Municipal Airport",TX,03059,,30.58556,-100.64833,652.27
KUVA,"Uvalde, Garner Field Airport",TX,12985,,29.21111,-99.74333,287.12
KXBP,"Bridgeport, Bridgeport Municipal Airport",TX,53976,,33.17528,-97.82833,259.38
KARM,"Wharton, Wharton Regional Airport",TX,12953,,29.25417,-96.15417,0.0
KRAS,"Port Aransas, Mustang Beach Airport",TX,12995,,27.81167,-97.08861,0.0
KLZZ,"Lampasas, Lampasas Airport",TX,00229,,31.10611,-98.19583,370.03
KRWV,"Caldwell, Caldwell Municipal Airport",TX,23901,,30.51528,-96.70389,0.0
KBBD,"Brady, Curtis Field Airport",TX,93942,,31.17917,-99.32389,0.0
KDKR,"Crockett, Houston County Airport",TX,03073,,31.30694,-95.40361,0.0
KBEA,Beeville Municipal Airport,TX,00127,,28.362,-97.791,82.3
KHRX,Hereford Municipal Airport,TX,00129,,34.8578,-102.3264,1153.06
KPEZ,Pleasanton Municipal Airport,TX,00130,,28.9562,-98.5184,131.06
KTFP,Mc Campbell,TX,00365,,27.913,-97.2115,5.18
KCWC,Kickapoo Downtown Airport,TX,00134,,33.8606,-98.4904,304.19
KTME,Houston Executive Airport,TX,00208,,29.80717,-95.89791,51.21
KMNZ,Hamilton Municipal Airport,TX,00357,,31.6659,-98.1486,396.24
KBKD,Stephens County Airport,TX,00176,,32.719,-98.891,391.06
KRFI,Rusk County Airport,TX,00175,,32.1417,-94.8517,135.03
KAPY,"Zapata, TX",TX,00181,,26.969,-99.249,129.24
K6R3,Cleveland,TX,00378,,30.3567,-95.0083,46.02
KDZB,Horseshoe Bay Resort Airpark,TX,00225,,30.5271,-98.3588,333.15
KRYW,"Lago Vista TX, Rusty Allen Airport",TX,00166,,30.4967,-97.9659,375.21
KEDC,Austin Executive Airport,TX,00230,,30.3925,-97.5621,188.06
KBQX,BRAZOS 451 OIL PLATFORM,TX,00435,,28.5,-95.72,34.14
KEMK,E BREAKS OIL PLATFORM,TX,00246,,27.82,-94.32,224.03
KGUL,GUNNISON OIL PLATFORM,TX,00247,,27.3,-93.53,224.03
KOZA,Ozona Municipal Airport,TX,00239,,30.7353,-101.203,726.03
KASL,Marshall,TX,00431,,32.5205,-94.3078,108.81
K0F2,Bowie Municipal Airport,TX,00209,,33.6017,-97.7756,336.19
KBPC,Mesa Vista Ranch AP,TX,00213,,35.889,-101.03,845.21
KVAF,East Breaks 643/Boomvang Spar,TX,00272,,27.354,-94.625,101.19
KHHV,Alaminos Canyon 25/H-D (ExxonMobil),TX,00456,,26.939,-94.689,25.3
KAXH,Houston Southwest Airport,TX,00223,,29.50613,-95.47692,21.03
KMCJ,John Dunn Helistop,TX,00188,,29.714,-95.395,69.19
KCVB,Castroville Municipal Airport,TX,00177,,29.34192,-98.8509,235.0
KFTN,Faith Ranch Airport,TX,00270,,28.2086,-100.0188,236.22
KT35,Cameron (Milam Co) Municipal Airpark,TX,00351,,30.879356,-96.971097,123.14
K5C1,San Antonio Boerne Stage Field,TX,00263,,29.7239,-98.6946,422.15
KBMT,Beaumont Municipal Airport,TX,00313,,30.0702,-94.2151,10.06
KE11,Andrews County Airport,TX,00349,,32.3311,-102.5295,967.13
KF46,Rockwall Municipal Airport,TX,00448,,32.9322,-96.43484,175.26
KCFD,Bryan Coulter Field,TX,00438,,30.7157,-96.3314,112.17
KPRS,Presidio Lely International Airport,TX,00471,,29.6341,-104.3616,896.11
KT20,Gonzales Roger M. Dreyer Memorial,TX,00477,,29.528,-97.4614,108.2
KLXY,Mexia Limestone County Airport,TX,00461,,31.6412,-96.5145,166.12
KCZT,Carrizo Springs Dimmit County Airport,TX,,,28.5222,-99.8236,182.58
K66R,Robert R Wells Jr Airport,TX,,,29.6411,-96.5158,73.76
KELA,Eagle Lake,TX,,,29.6006,-96.3219,56.08
KF17,Center Municipal Airport,TX,,,31.8316,-94.1564,97.23
K5T9,Eagle Pass - Maverick County Memorial International Airport,TX,,,28.8571,-100.5135,267.61
KT70,Spofford - Laughlin Air Force Base Auxiliary #1,TX,12992,,29.11738,-100.47347,294.13
KGZN,Gregory M Simmons Memorial Airport,TX,,,32.3658,-99.0237,521.51
KIKG,Kleberg County Airport,TX,,,27.5509,-98.0309,39.93
KF00,Jones Field - Bonham,TX,,,33.6131,-96.1793,188.37
KETN,Eastland Municipal Airport,TX,,,32.41489,-98.80969,446.23
KLUV,Lamesa Municipal Airport,TX,,,32.75631,-101.92022,914.0
KSEQ,Seguin - Randolph AFB Auxiliary Field,TX,,,29.56579,-97.90834,160.02
K2R9,Kenedy Regional Airport,TX,,,28.82499,-97.86557,88.09
K4F2,Panola County Airport-Sharpe Field,TX,,,32.17608,-94.29881,75.59
KT74,Taylor Municipal Airport,TX,63904,,30.5726,-97.4432,0.0
KT41,La Porte Municipal Airport,TX,,,29.6693,-95.0642,7.62
KE41,Reagan County Airport,TX,,,31.1989,-101.473,824.79
KVHN,Culberson County Airport,TX,,,31.05783,-104.78381,1206.09
KT69,Alfred C Bubba Thomas Airport,TX,,,28.038569,-97.5425,14.63
K81R,San Saba County Municipal Airport,TX,,,31.23575,-98.7177,380.7
KT89,Lajitas International Airport,TX,,,29.27713,-103.68579,801.99
KE42,Major Samuel B Cornelius Field Airport,TX,,,36.221,-101.1945,941.83
